2013-01-01	8418
2013-01-02	9814
2013-01-03	8657
2013-01-04	7626
2013-01-05	7844
2013-01-06	8532
2013-01-07	8733
2013-01-08	7141
2013-01-09	6823
2013-01-10	7175
2013-01-11	7236
2013-01-12	6766
2013-01-13	7764
2013-01-14	8748
2013-01-15	6760
2013-01-16	6580
2013-01-17	7144
2013-01-18	6997
2013-01-19	6135
2013-01-20	6482
2013-01-21	9107
2013-01-22	8508
2013-01-23	6920
2013-01-24	7833
2013-01-25	7427
2013-01-26	6656
2013-01-27	7677
2013-01-28	8282
2013-01-29	6462
2013-01-30	5860
2013-01-31	6829
2013-02-01	6623
2013-02-02	5411
2013-02-03	6951
2013-02-04	7759
2013-02-05	6311
2013-02-06	5922
2013-02-07	6705
2013-02-08	3694
2013-02-09	5403
2013-02-10	7691
2013-02-11	8117
2013-02-12	6996
2013-02-13	6073
2013-02-14	6440
2013-02-15	6792
2013-02-16	5909
2013-02-17	5920
2013-02-18	8818
2013-02-19	8255
2013-02-20	7022
2013-02-21	6929
2013-02-22	7300
2013-02-23	5672
2013-02-24	6993
2013-02-25	8434
2013-02-26	7297
2013-02-27	7189
2013-02-28	7329
2013-03-01	7762
2013-03-02	6547
2013-03-03	8466
2013-03-04	9074
2013-03-05	7453
2013-03-06	6800
2013-03-07	7018
2013-03-08	7323
2013-03-09	6624
2013-03-10	7852
2013-03-11	9168
2013-03-12	7309
2013-03-13	7970
2013-03-14	8473
2013-03-15	8159
2013-03-16	7004
2013-03-17	8234
2013-03-18	9091
2013-03-19	8246
2013-03-20	7906
2013-03-21	7466
2013-03-22	8129
2013-03-23	7010
2013-03-24	8257
2013-03-25	9164
2013-03-26	8461
2013-03-27	7645
2013-03-28	7886
2013-03-29	7552
2013-03-30	5985
2013-03-31	7473
2013-04-01	9558
2013-04-02	9334
2013-04-03	8317
2013-04-04	8109
2013-04-05	7741
2013-04-06	6506
2013-04-07	8356
2013-04-08	8791
2013-04-09	7101
2013-04-10	6629
2013-04-11	8969
2013-04-12	7865
2013-04-13	6620
2013-04-14	8215
2013-04-15	9002
2013-04-16	7444
2013-04-17	7247
2013-04-18	7620
2013-04-19	8088
2013-04-20	6893
2013-04-21	8020
2013-04-22	9083
2013-04-23	8212
2013-04-24	7339
2013-04-25	8309
2013-04-26	8243
2013-04-27	6808
2013-04-28	8476
2013-04-29	9395
2013-04-30	8141
2013-05-01	8272
2013-05-02	8104
2013-05-03	8221
2013-05-04	6534
2013-05-05	8566
2013-05-06	9192
2013-05-07	7787
2013-05-08	7597
2013-05-09	8294
2013-05-10	7593
2013-05-11	6507
2013-05-12	8651
2013-05-13	9023
2013-05-14	7381
2013-05-15	7607
2013-05-16	8172
2013-05-17	8295
2013-05-18	7353
2013-05-19	8802
2013-05-20	10141
2013-05-21	7199
2013-05-22	6015
2013-05-23	6483
2013-05-24	6256
2013-05-25	4976
2013-05-26	5210
2013-05-27	9399
2013-05-28	9476
2013-05-29	7733
2013-05-30	7488
2013-05-31	7650
2013-06-01	7003
2013-06-02	8684
2013-06-03	9742
2013-06-04	8169
2013-06-05	7529
2013-06-06	7854
2013-06-07	7299
2013-06-08	7040
2013-06-09	8365
2013-06-10	8669
