2013-01-01	2983
2013-01-02	2403
2013-01-03	2754
2013-01-04	3453
2013-01-05	4795
2013-01-06	4495
2013-01-07	2365
2013-01-08	2668
2013-01-09	2824
2013-01-10	3125
2013-01-11	4237
2013-01-12	5502
2013-01-13	4461
2013-01-14	2634
2013-01-15	3118
2013-01-16	3209
2013-01-17	3504
2013-01-18	4079
2013-01-19	5650
2013-01-20	5551
2013-01-21	3215
2013-01-22	2947
2013-01-23	3317
2013-01-24	3694
2013-01-25	4311
2013-01-26	5822
2013-01-27	4934
2013-01-28	2691
2013-01-29	2894
2013-01-30	3130
2013-01-31	3657
2013-02-01	4769
2013-02-02	6113
2013-02-03	4951
2013-02-04	2965
2013-02-05	3010
2013-02-06	3219
2013-02-07	3755
2013-02-08	3404
2013-02-09	3502
2013-02-10	4198
2013-02-11	2816
2013-02-12	3336
2013-02-13	3725
2013-02-14	3922
2013-02-15	4485
2013-02-16	5729
2013-02-17	5823
2013-02-18	3343
2013-02-19	2983
2013-02-20	3419
2013-02-21	3814
2013-02-22	4491
2013-02-23	6458
2013-02-24	4640
2013-02-25	2867
2013-02-26	3206
2013-02-27	3432
2013-02-28	3755
2013-03-01	4688
2013-03-02	6101
2013-03-03	4791
2013-03-04	3150
2013-03-05	3255
2013-03-06	3449
2013-03-07	3817
2013-03-08	4542
2013-03-09	6099
2013-03-10	3818
2013-03-11	2937
2013-03-12	3182
2013-03-13	3722
2013-03-14	4215
2013-03-15	4833
2013-03-16	6431
2013-03-17	5265
2013-03-18	2949
2013-03-19	2909
2013-03-20	3144
2013-03-21	3353
2013-03-22	4358
2013-03-23	6074
2013-03-24	4578
2013-03-25	2778
2013-03-26	3004
2013-03-27	3538
2013-03-28	4283
2013-03-29	4865
2013-03-30	5442
2013-03-31	4854
2013-04-01	3008
2013-04-02	3387
2013-04-03	3687
2013-04-04	3885
2013-04-05	4764
2013-04-06	5300
2013-04-07	4137
2013-04-08	2902
2013-04-09	3311
2013-04-10	3619
2013-04-11	3662
2013-04-12	4794
2013-04-13	5804
2013-04-14	4666
2013-04-15	3143
2013-04-16	3217
2013-04-17	3571
2013-04-18	3827
2013-04-19	4349
2013-04-20	5710
2013-04-21	4524
2013-04-22	3069
2013-04-23	3375
2013-04-24	3581
2013-04-25	3695
2013-04-26	4408
2013-04-27	5678
2013-04-28	4448
2013-04-29	2889
2013-04-30	3274
2013-05-01	3439
2013-05-02	3791
2013-05-03	4583
2013-05-04	5581
2013-05-05	4900
2013-05-06	3185
2013-05-07	3397
2013-05-08	3671
2013-05-09	3705
2013-05-10	4431
2013-05-11	5079
2013-05-12	4899
2013-05-13	3211
2013-05-14	3206
2013-05-15	3497
2013-05-16	3674
2013-05-17	4124
2013-05-18	5125
2013-05-19	4598
2013-05-20	3189
2013-05-21	3271
2013-05-22	3078
2013-05-23	2905
2013-05-24	3187
2013-05-25	3633
2013-05-26	3522
2013-05-27	3254
2013-05-28	2778
2013-05-29	2946
2013-05-30	3166
2013-05-31	4066
2013-06-01	5034
2013-06-02	4263
2013-06-03	2999
2013-06-04	3168
2013-06-05	3280
2013-06-06	3584
2013-06-07	4368
2013-06-08	4872
2013-06-09	4041
2013-06-10	2917
2013-06-11	3157
2013-06-12	3316
2013-06-13	3628
2013-06-14	3939
2013-06-15	4756
2013-06-16	4126
2013-06-17	2628
2013-06-18	3006
2013-06-19	3147
2013-06-20	3246
2013-06-21	3851
2013-06-22	4502
2013-06-23	3975
2013-06-24	2819
2013-06-25	2918
2013-06-26	3275
2013-06-27	3347
2013-06-28	3936
2013-06-29	4520
2013-06-30	3792
2013-07-01	2686
2013-07-02	2974
2013-07-03	3468
2013-07-04	3312
2013-07-05	2885
2013-07-06	3828
2013-07-07	3534
2013-07-08	2607
2013-07-09	3036
2013-07-10	3129
2013-07-11	3427
2013-07-12	4367
2013-07-13	4753
2013-07-14	3802
2013-07-15	2704
2013-07-16	3120
2013-07-17	3263
2013-07-18	3552
2013-07-19	4397
2013-07-20	5089
2013-07-21	4268
2013-07-22	2871
2013-07-23	2953
2013-07-24	3378
2013-07-25	3386
2013-07-26	3979
2013-07-27	4668
2013-07-28	4493
2013-07-29	2622
2013-07-30	3039
2013-07-31	3291
2013-08-01	2385
2013-08-02	1938
2013-08-03	2302
2013-08-04	2055
2013-08-05	2643
2013-08-06	2962
2013-08-07	3181
2013-08-08	3165
2013-08-09	3986
2013-08-10	4968
2013-08-11	2098
2013-08-12	2540
2013-08-13	2906
2013-08-14	3073
2013-08-15	3208
2013-08-16	4027
2013-08-17	4685
2013-08-18	4180
2013-08-19	2451
2013-08-20	2889
2013-08-21	3099
2013-08-22	3426
2013-08-23	3829
2013-08-24	4608
2013-08-25	4733
2013-08-26	2887
2013-08-27	2888
2013-08-28	3177
2013-08-29	3597
2013-08-30	4064
2013-08-31	4786
2013-09-01	4212
2013-09-02	3161
2013-09-03	2562
2013-09-04	2946
2013-09-05	3411
2013-09-06	4192
2013-09-07	4857
2013-09-08	4550
2013-09-09	2919
2013-09-10	3165
2013-09-11	3455
2013-09-12	3802
2013-09-13	4522
2013-09-14	5794
2013-09-15	4851
2013-09-16	2897
2013-09-17	3293
2013-09-18	3473
2013-09-19	3776
2013-09-20	4343
2013-09-21	5220
2013-09-22	4135
2013-09-23	2975
2013-09-24	2917
